Carb.Volume,Fill.Ounces,PC.Volume,Carb.Pressure,PSC,PSC.Fill,PSC.CO2,Carb.Pressure1,Fill.Pressure,Hyd.Pressure1,Hyd.Pressure4,Temperature,Usage.cont,Carb.Flow,MFR,Pressure.Vacuum,PH,Oxygen.Filler,Bowl.Setpoint,Air.Pressurer
5.366666667,23.93333333,0.22,66,0.042,0.06,0.04,128,53.6,6,94,66.2,23.96,1054,754.2,-5.6,8.72,0.01,110,143.4
5.346666667,23.88,0.272,66,0.044,0.08,0.02,131,44,6,104,66.6,23.96,1064,727.6,-5.6,8.66,0.0104,110,143.4
5.34,24.00666667,0.265333333,67,0.126,0.14,0.04,130.2,44.4,7.2,102,66.2,23.92,1066,727.4,-5.8,8.68,0.0102,110,143.4
5.353333333,24.14,0.264666667,65.8,0.206,0.3,0.06,131.2,43.8,7.2,100,66.2,23.56,1070,726.2,-5.8,8.7,0.0126,110,143.6
5.326666667,24.03333333,0.228666667,64,0.038,0.18,0.02,129.2,44.2,6.6,98,66.2,23.94,1066,724.6,-5.8,8.72,0.0098,110,143.4
5.373333333,24.14666667,0.429333333,71.4,0.014,0.1,0.02,126.8,42.916,-0.6,134,70.6,24.06,38,351.654,-5.6,8.6,0.0438,110,143.8
5.42,24.02,0.214666667,64.8,0.034,0.24,0.04,122.8,50.2,8.4,102,66.4,24.06,1036,580.6,-5.6,8.54,0.0124,110,143.6
5.413333333,23.82,0.262666667,67.8,0.11,0.22,0.06,123,44,9.2,96,66.6,23.88,1050,731.8,-5.6,8.48,0.0122,110,143.8
5.353333333,23.98666667,0.243333333,62.8,0.12,0.24,0.1,125.8,51.8,10.8,102,68,23.72,1046,721.2,-5.6,8.54,0.012,110,143
5.36,24.08666667,0.242666667,70.8,0.114,0.16,0.04,120.6,49.4,8,94,67.8,24.04,1056,722.2,-5.6,8.54,0.0118,110,143.6
5.366666667,24.07333333,0.226,67.2,0.122,0.1,0.02,120.6,50.6,7.2,102,68,23.72,1048,683.2,-5.6,8.6,0.0134,110,143.2
5.266666667,24.14666667,0.306,75,0.062,0.12,0.02,123.8,50.8,6.4,96,66.8,23.56,1060,725.8,-5.6,8.54,0.011,110,143.4
5.426666667,24.04,0.269333333,70.2,0.07,0.34,0.02,130.2,41.8,-0.6,128,66.6,23.58,40,318.148,-5.4,8.58,0.0126,110,143.6
5.433333333,24.1,0.226,71.8,0.082,0.14,0.04,124,50.2,7.2,94,66.8,23.96,1068,731.4,-5.4,8.54,0.0102,110,143.2
5.393333333,23.88666667,0.248,64.2,0.116,0.42,0.06,123.2,51,16.2,102,68.2,23.96,1062,725.6,-5.4,8.58,0.0122,110,143.2
5.233333333,23.96666667,0.122666667,61.8,0.106,0.04,0.0774,124.4,50.8,25,110,67,23.48,1062,721,-5.2,8.56,0.0172,110,143.2
5.38,23.92,0.240666667,68.4,0.126,0.32,0.08,122.6,49.4,16.6,110,67.2,23.72,1054,548,-5.4,8.52,0.0138,110,142.6
5.28,23.87333333,0.309333333,63.8,0.144,0.26,0,123.4,49.8,25.6,110,67.2,23.72,1056,721.6,-5.4,8.54,0.0146,110,143
5.26,24,0.266666667,68.4,0.098,0.22,0.04,124,51.2,23.2,120,67.8,23.72,1056,725.4,-5.6,8.6,0.0122,110,142.8
5.24,24.02666667,0.304,66.8,0.144,0.08,0.12,123,49.8,20.8,114,67.2,23.92,1062,727.4,-5.6,8.58,0.0128,120,143.2
5.26,24.04,0.252,69.4,0.034,0.14,0.14,127.4,41.2,-0.6,121.22,67.6,24.08,44,76.8,-5.4,8.56,0.0166,110,142.8
5.626666667,24.04666667,0.234666667,76.2,0.158,0.02,0.06,124.4,50.8,21.2,78,67.4,24,1054,731.2,-5.4,8.58,0.0082,110,143
5.613333333,24.01333333,0.229333333,72.2,0.068,0.14,0.02,120.4,50.6,20.8,82,67,23.66,1058,725.8,-5.4,8.62,0.0086,110,142.6
5.54,24.08,0.224,71,0.084,0.12,0.16,123,49.6,24.6,84,67.6,23.88,1064,730,-5.4,8.54,0.0122,110,142.8
5.553333333,23.96666667,0.225333333,73.6,0.076,0.2,0.02,124.8,50.4,25.4,78,64.2,24.22,1058,742.2,-5.4,8.46,0.0198,110,142.8
5.513333333,24.06666667,0.206,69.984,0.08,0.24,0.02,122,50.2,27,86,66.6,23.9,1060,722.2,-5.4,8.54,0.0102,110,142.2
5.606666667,24.04,0.216,70,0.112,0.5,0.08,121.6,50.2,26.6,78,67,23.52,1064,723.6,-5.4,8.54,0.01,110,141.8
5.593333333,23.96,0.216,75.8,0.14,0.26,0.06,120.8,51.6,23.4,80,66.8,23.9,1054,749.8,-5.4,8.58,0.0126,110,142.4
5.64,24.08,0.192666667,69,0.094,0.06,0.06,123.8,50,25,76,66.8,24.08,1066,725.6,-5.2,8.5,0.0124,110,141.8
5.553333333,23.87333333,0.221333333,75.6,0.06,0.04,0.04,121.8,49.8,30.2,80,66.2,23.9,1068,727.4,-5,8.6,0.0102,110,142.2
5.24,23.81333333,0.176,65.2,0.046,0.16,0.06,123.2,51,33.2,78,66.4,24.12,1076,725.2,-5,8.54,0.0082,110,142.4
5.45,24.08666667,0.201333333,70,0.036,0.24,0.0842,123.4,51.2,37,118,68.8,23.94,1066,729.8,-4.8,8.48,0.0122,110,142.2
5.52,24.1,0.202666667,70,0.044,0.26,0.14,123.6,51,39.8,112,68.2,23.64,1078,729.4,-5,8.56,0.0138,110,142.4
5.573333333,24.07333333,0.238,66.8,0.118,0.34,0.06,123,50.2,25,96,65.4,24,1078,735,-5,8.64,0.0374,110,142.2
5.526666667,24.06666667,0.237333333,72.8,0.048,0.04,0.08,122.6,50.2,24.8,94,65.4,23.56,1070,729,-5,8.64,0.035,110,142.4
5.486666667,23.99333333,0.244,69.2,0.056,0.14,0.06,129.6,44,-0.8,140,67.084,24.04,42,335.664,-5,8.58,0.0506,110,142.4
5.453333333,24.02,0.232,73.8,0.058,0.1,0.06,124.8,49.6,27.2,102,65.4,23.72,1074,721.6,-5,8.58,0.0402,110,142.8
5.48,23.96666667,0.203333333,73.2,0.02,0.16,0.1,122.6,50.2,28,102,64.4,23.54,1068,712.8,-5,8.62,0.024,120,142.4
5.473333333,24.08666667,0.197333333,72.4,0.018,0.06,0.06,123.8,50,28,96,64.4,24.22,1070,707,-5,8.62,0.0246,110,142.6
5.453333333,24.06666667,0.276666667,68,0.09,0.24,0.1,121.6,51.4,22.2,114,64.4,23.62,1062,733.6,-5,8.46,0.0284,110,142.2
5.093333333,23.82666667,0.246666667,57.6,0.006,0.24,0.1,130.4,44.2,-0.8,130,69.2,23.76,42,327.964,-5,8.44,0.0052,110,142.6
5.273333333,24.05333333,0.274,65.8,0.18,0.3,0.02,120.2,50.8,24.4,98,65.6,23.76,1070,733.6,-5,8.36,0.0024,110,142.4
5.253333333,24.00666667,0.255333333,65.4,0.04,0.24,0.02,122.6,50.6,25.8,98,65.6,24.1,1066,727.8,-5,8.38,0.0026,110,142.4
5.306666667,24,0.274666667,66.2,0.168,0.24,0.02,123.2,51.2,26.4,98,65.6,24.1,1062,732.4,-5,8.36,0.0024,110,142.6
5.333333333,23.93333333,0.23,66.6,0.058,0.2,0.02,121.6,52.2,28,96,65.8,23.46,1066,840,-5,8.4,0.0026,120,141.8
5.36,24.09333333,0.231333333,62.8,0.066,0.16,0.04,123.2,51.6,20.4,102,65.2,23.84,1072,730.2,-5,8.4,0.008,110,142.6
5.28,24.09333333,0.212,72.8,0.09,0.18,0.04,123.8,49.4,20,102,65.4,23.56,1068,727.8,-4.8,8.34,0.0036,110,142.2
5.32,23.94666667,0.279333333,65.6,0.14,0.44,0.08,122,50.6,16.6,100,65.4,23.92,1062,741.2,-4.8,8.42,0.0034,110,142.8
5.32,24.02,0.236666667,65.4,0.084,0.18,0.04,119.4,47.4,27.8,116,65.4,23.64,914,144.2,-4.8,8.42,0.0024,110,142.2
5.326666667,24.03333333,0.218666667,64.4,0.122,0.12,0.04,120.6,49.8,25.6,104,66,23.74,1066,729.4,-4.8,8.44,0.0024,110,143
5.326666667,24.08666667,0.256,63.8,0.132,0.3,0.02,123.4,50.2,21.4,100,65.8,23.86,1056,725,-4.8,8.38,0.0026,110,142.8
5.306666667,24.06666667,0.204,64.8,0.058,0.2,0.04,125.2,51.4,26.2,98,65.8,24,1068,719.2,-4.8,8.46,0.0024,110,142.6
5.313333333,23.97333333,0.211333333,66,0.076,0.06,0.02,119,49.8,27.2,102,65.8,24,1070,729.8,-4.8,8.38,0.0024,110,142
5.293333333,24.13333333,0.246,71,0.136,0.16,0.02,124,50.2,26.6,98,65.4,23.82,1072,730.6,-4.8,8.4,0.0024,110,142
5.3,23.97333333,0.219333333,69,0.114,0.12,0,121.8,49.6,24.6,96,65.4,24.02,1070,723.6,-5,8.38,0.0026,110,142.6
5.3,23.98666667,0.247333333,71,0.028,0.08,0.04,121.6,50.6,24.2,100,65.8,24.04,1074,712.4,-5,8.44,0.0024,110,142.2
5.286666667,24.14666667,0.230666667,66.6,0.096,0.26,0.06,121.4,50.4,24.8,98,67.4,24.04,1070,725.8,-4.8,8.38,0.0026,110,142.4
5.360333333,24.08,0.203333333,66.064,0.054,0.34,0.22,123.8,50,24.6,96,66.2,23.64,1074,725.6,-4.8,8.38,0.006,110,143
5.273333333,24.01333333,0.223333333,70.2,0.048,0.08,0.08,121.4,50.8,24.4,92,65.8,23.68,1064,730.8,-4.8,8.4,0.0126,110,142.2
5.346666667,23.92,0.114666667,72.8,0.02,0.14,0.02,123.8,50.4,24.6,104,65.8,23.48,1064,722.2,-4.8,8.42,0.0024,110,142.6
5.486666667,24.02,0.231333333,68,0.056,0.28,0.04,130.6,42,29.6,102,66,24,670,352.116,-4.8,8.42,0.0024,110,142.2
5.5,24.02666667,0.212,66.8,0.058,0.24,0.04,129.4,44.4,-0.8,114,67.87,24,42,378.314,-4.8,8.4,0.0534,110,141.6
5.513333333,23.89333333,0.217333333,68.6,0.104,0.22,0.02,124.6,50.8,24.8,82,64.8,23.9,1070,728.2,-4.8,8.44,0.0128,110,142.2
5.54,24.04,0.209333333,68.4,0.002,0.28,0.04,121.4,49.6,21.6,76,64.6,23.76,1064,723,-5,8.44,0.0108,110,141.8
5.573333333,23.92666667,0.197333333,70.4,0.048,0.18,0.04,128,41.8,-0.8,110,64.2,23.46,42,357.256,-5,8.46,0.0024,110,141.8
5.533333333,23.87333333,0.202,67,0.078,0.3,0.06,124.8,45.8,23.8,84,64,23.52,1068,724.8,-5.4,8.48,0.005,110,141.6
5.539666667,23.99333333,0.215333333,76.8,0.052,0.36,0,129.8,52.8,20.6,100,64,23.5,670,461.2,-5.6,8.5,0.0024,110,142.6
5.526666667,24.07333333,0.175333333,70.2,0.014,0.08,0.02,124.2,44.6,12.4,74,64.2,23.5,1062,751.8,-5.6,8.42,0.0026,110,143
5.42,24.06,0.22,74,0.086,0.24,0.06,124.8,43.8,9.4,80,64.2,23.44,1066,730.2,-5.6,8.48,0.0026,120,142
5.466666667,24.02666667,0.202666667,72.2,0.02,0.22,0.06,124.4,44.4,8,82,64.2,23.6,1064,723.4,-5.6,8.5,0.0026,110,143
5.46,24,0.205333333,69.4,0.08,0.06,0,126.6,45.4,6.4,76,64.2,24.14,1058,732,-5.8,8.5,0.0026,110,142.8
5.546666667,24,0.216,70.6,0.1,0.26,0.06,125,43.8,5.6,76,64.2,23.84,1058,730.2,-5.8,8.48,0.0024,110,142.4
5.48,23.88666667,0.110666667,70.2,0.032,0.06,0.04,130.2,38,-0.8,112,69.2,23.62,44,356.486,-6,8.4,0.0336,110,142.6
5.46,24.06666667,0.24,73,0.076,0.42,0.04,128.2,43.73,-0.8,100,70,23.62,42,378.6,-5.8,8.68,0.0026,110,142.2
5.473333333,24.04666667,0.199333333,69.2,0.042,0.08,0.1,124.4,43.8,2,76,63.8,23.86,1060,725,-5.8,8.5,0.0026,110,142
5.473333333,24,0.25,68.2,0.124,0.2,0.08,126,44.4,3.8,80,64.2,23.7,1052,760.2,-5.8,8.52,0.0026,120,142.6
5.433333333,23.91333333,0.276666667,64.6,0.012,0.36,0.12,124.2,43.8,3.2,82,64,23.94,1050,726.8,-5.8,8.54,0.0026,110,142.4
5.413333333,24.03333333,0.265333333,64,0.08,0.08,0.16,125.2,45.2,3.4,82,67.6,23.94,1052,705,-6,8.56,0.0026,110,142.4
5.513333333,24.02666667,0.210666667,71.2,0.03,0.02,0.04,124.8,44.2,5.8,86,64.2,23.5,1050,728,-6,8.48,0.0026,110,142.4
5.313333333,24.14666667,0.262666667,63,0.126,0.18,0.02,124.6,44,7,98,65.6,23.5,1052,732,-6,8.44,0.0026,110,143.2
5.24,24.08666667,0.256,73.4,0.128,0.32,0.04,125,44.2,7.8,96,65.4,24.14,1068,729.4,-5.8,8.44,0.0026,110,143
5.26,23.95333333,0.274,67.4,0.038,0.1,0,125,44,12.8,92,65.4,23.6,1058,726.2,-5.8,8.48,0.0026,110,142.8
5.313333333,23.98,0.272,71.2,0.094,0.1,0.04,124.4,53,18.2,98,65.4,23.8,1072,725.4,-5.6,8.52,0.0026,110,142.6
5.28,23.98,0.232666667,71.6,0.052,0.12,0.24,123.4,53.8,14.4,92,65.8,24,1056,759,-5.6,8.42,0.0028,110,142.8
5.313333333,24.00666667,0.235333333,68,0.05,0.24,0.08,120.4,52,19.6,106,65.2,24.14,1052,602.2,-5.6,8.46,0.0026,110,142.6
5.333333333,24.04666667,0.247333333,65.6,0.178,0.28,0.06,124,50,23.8,96,65.2,23.8,1054,727.6,-5.6,8.52,0.0026,110,142.4
5.353333333,24.1,0.240666667,65.8,0.132,0.24,0.04,123,52.6,26.8,94,65.4,23.68,1052,730,-5.6,8.52,0.0026,110,142.4
5.226666667,24.03333333,0.297333333,63.2,0.088,0.26,0.06,125.8,50.4,29.2,98,65.2,23.76,1048,725.8,-5.8,8.6,0.0026,110,142.4
5.286666667,24.06666667,0.260666667,64.4,0.102,0.08,0.02,125.8,50,29.2,100,65.2,23.72,1042,723,-5.8,8.56,0.0026,110,142.6
5.213333333,24.02666667,0.28,68.4,0.164,0.2,0.22,123.4,49.8,26.6,94,65.2,23.6,1042,726.8,-5.8,8.48,0.0026,110,142.8
5.186666667,23.94,0.271333333,69.044,0.06,0.4,0.02,125,49.8,27.4,102,65.4,23.84,1036,723.8,-5.8,8.5,0.0088,110,142.8
5.253333333,24.02666667,0.280666667,76,0.082,0.24,0.06,126,50.4,25.6,98,65.4,23.98,1030,727.4,-5.8,8.56,0.0042,110,142.6
5.5,23.9396,0.241333333,71.8,0.038,0.1,0.04,129.2,44.6,-0.8,116,70.6,23.76,44,347.294,-5.2,8.62,0.0026,120,143.4
5.5,23.98,0.132,68,0.048,0.42,0.16,124.4,47.4,27.2,82,65,23.88,1054,710.6,-5.2,8.6,0.0064,120,143
5.526666667,23.98666667,0.18,74,0.084,0.08,0.02,125.2,50.2,23.2,78,65,23.88,1036,740,-5.2,8.5,0.0026,110,142.8
5.506666667,23.84666667,0.218666667,70,0.134,0.26,0.06,124.2,43.8,22,80,65.4,23.88,1058,711.2,-5.4,8.56,0.0026,120,142.6
5.526666667,23.94,0.208,70.2,0.034,0.18,0.08,124.4,43.6,23.6,76,65.4,23.44,1056,730.6,-5.4,8.44,0.0026,110,142.4
5.52,23.83333333,0.220666667,69.8,0.024,0.12,0,123.4,44,22.6,78,65.4,24.1,1060,724.4,-5.4,8.48,0.0026,110,142.4
5.533333333,23.98666667,0.193333333,69.8,0.068,0.34,0.06,126.8,44,24.4,82,65.8,23.46,1056,726.2,-5.2,8.46,0.0026,110,142.2
5.54,23.93333333,0.196666667,67.6,0.088,0.16,0.04,126.6,45,25.8,80,65.8,23.8,1052,724.4,-5.4,8.46,0.0026,110,142
5.54,23.83333333,0.192666667,68.4,0.028,0.2,0.06,125,45.2,27.4,78,65.8,23.74,1056,748.8,-5.2,8.46,0.0026,110,142.6
5.493333333,23.80666667,0.207333333,67.6,0.092,0.04,0.04,122.8,52.2,27.2,82,64.8,23.86,1060,734.4,-5.2,8.5,0.0026,110,141.8
5.326666667,23.98666667,0.187333333,67.2,0.082,0.36,0.12,125.8,44.4,27.4,84,67.8,23.98,1062,722.4,-5.2,8.4,0.0028,110,142.4
5.273333333,24.00666667,0.221333333,72.6,0.13,0.12,0.02,131,39.2,-0.8,114,68.2,23.92,44,355.782,-5.2,8.4,0.0026,110,142.4
5.313333333,23.97333333,0.23,67.6,0.058,0.24,0.02,125.2,44,21.4,78,67.4,24.02,1064,731.8,-5.2,8.38,0.0026,110,142
5.266666667,24.12,0.25,72.2,0.064,0.24,0.04,125.2,44.4,23.6,108,66.2,24.1,1064,729,-5.2,8.38,0.0026,110,142
5.306666667,23.98666667,0.23,64,0.088,0.16,0.08,127.8,41.2,-0.8,128,66.2,23.88,42,303.302,-5.2,8.42,0.0026,110,141.4
5.3,24.02666667,0.178,63.2,0.066,0.14,0.04,124.8,44.6,24,94,66.4,23.88,1066,726.2,-5.2,8.38,0.0026,110,142.2
5.24,24.04,0.246,73.6,0.076,0.28,0.04,123.6,44.4,25.2,98,66.2,23.38,1066,723.6,-5,8.4,0.0026,110,142.2
5.266666667,24.04666667,0.248,66.8,0.128,0.08,0.02,125.8,44,27.2,94,66.4,24,1066,727,-5,8.38,0.0026,110,141.8
5.206666667,23.95333333,0.275333333,68.6,0.088,0.1,0.14,123.2,44.6,29.4,82,66.4,24.18,1058,728.2,-4.8,8.3,0.0026,110,142.2
5.24,23.97333333,0.25,65.8,0.23,0.5,0.12,123.2,43.6,32.6,96,66.4,23.62,1072,710.2,-4.8,8.44,0.0026,122,142
5.34,24.12666667,0.217333333,72.2,0.038,0.04,0.22,125.4,50,24.4,92,66.4,23.82,1068,724,-4.8,8.44,0.0026,110,142.2
5.24,23.69333333,0.176666667,64.6,0.066,0.46,0.087,124.4,52.8,27,118,66.6,23.76,1060,729.4,-4.8,8.48,0.0026,110,142.4
5.22,23.7,0.148,61,0.034,0.24,0.04,123,53,27.6,96,66.8,24.06,1066,733.4,-4.8,8.38,0.0078,110,141.8
5.34,23.88,0.28,65.8,0.098,0.28,0.04,122.2,52.6,28.2,96,65.4,24.22,1060,722.2,-4.8,8.38,0.0024,110,141.6
5.373333333,23.96,0.268,67.6,0.042,0.26,0.06,124.8,53.6,13.6,106,65.8,23.62,1060,690.2,-5,8.36,0.0026,110,141.8
5.38,24.11333333,0.218,68.4,0.102,0.24,0.06,122.4,52.6,12.8,98,66,23.44,1054,719,-5,8.42,0.0026,110,142
5.4,23.85333333,0.22988,67.2,0.018,0.16,0.04,128.8,46,-0.8,124,66.2,23.8,78,342.408,-5,8.42,0.0026,110,142
5.3408,24.06,0.110666667,64.764,0.124,0.24,0.0776,124.4,53.4,12.8,104,66.4,23.74,1062,707.4,-5,8.4,0.0026,110,142.2
5.433333333,24.09333333,0.203333333,66.6,0.026,0.08,0.22,123.2,52.2,10.4,110,66.8,23.72,1056,424.2,-5,8.4,0.0024,110,142.4
5.326666667,24.06,0.198666667,65.4,0.178,0.3,0.02,120.4,49.6,8.6,94,65.6,23.84,1058,727.4,-5,8.42,0.0024,110,142.6
5.32,24.04666667,0.383333333,68.2,0.09534,0.18,0.16,125.6,50.2,9.6,94,65.6,23.86,1068,729.6,-5,8.44,0.0026,110,141.8
5.386666667,24.06,0.250666667,68.8,0.114,0.4,0.16,123,52.2,8.4,108,65.8,23.68,1054,502,-5,8.4,0.0026,110,141.6
5.353333333,24.06,0.26,66.4,0.118,0.26,0.08,123,52.6,8.8,90,65.6,23.9,1060,730.4,-5,8.4,0.0026,110,142
5.39,24.05333333,0.246,73.4,0.14,0.28,0.22,122.8,52.8,9.8,96,65.2,23.9,1058,732.4,-5,8.5,0.0026,110,141.8
5.313333333,24.01333333,0.29,64,0.054,0.06,0.12,123.8,52.8,18.2,94,65.2,24.12,1062,724.2,-5,8.42,0.0024,110,141.6
5.346666667,24.06,0.250666667,74.4,0.058,0.26,0.06,122.8,49.8,19,98,65.6,23.76,1060,731,-5,8.44,0.0206,110,141.8
5.36,24.06666667,0.238,66.6,0.046,0.24,0.04,124.2,50,18.4,100,65.8,23.6,1066,720.8,-5,8.46,0.015,110,141.8
5.393333333,24.02666667,0.314666667,63.6,0.114,0.28,0.06,122.6,47,20.4,126,66.4,23.92,898,336.512,-5,8.42,0.0168,110,142
5.333333333,24.01333333,0.309333333,64.8,0.094,0.14,0.04,123,50.4,19,98,65.8,23.58,1066,729.8,-5,8.42,0.0262,110,142
5.346666667,24.13333333,0.273333333,67.2,0.054,0.18,0.04,123.2,50.2,20.8,96,65.4,23.52,1066,727.2,-4.8,8.46,0.0264,110,142.4
5.326666667,24.12666667,0.254,66.6,0.034,0.28,0.06,122.8,50.4,21.4,100,66,23.8,1064,726.4,-4.6,8.44,0.0142,110,142
5.366666667,24.12666667,0.216666667,71.6,0.114,0.02,0.04,122.6,52.8,20.4,96,65.2,24.2,1042,731.2,-4.6,8.44,0.0128,110,141.8
5.36,24.01333333,0.304,66.6,0.07,0.1,0.04,124.4,49.8,20.6,94,65.4,23.92,1044,732.2,-4.6,8.44,0.0106,110,142
5.406666667,24.16,0.280666667,64.2,0.158,0.22,0.02,123.2,50,21.6,100,65.2,23.58,1056,732.8,-4.6,8.5,0.0172,110,142.2
5.306666667,23.94666667,0.258,67.4,0.158,0.26,0.06,123.8,49.8,22.8,94,65.2,24,1054,728,-4.8,8.44,0.0146,110,142.6
5.346666667,24.12,0.225333333,69.6,0.01,0.2,0.04,127,50,22.8,96,65.2,23.6,1068,728,-4.8,8.5,0.0026,110,143
5.386666667,24.04,0.200666667,62.6,0.054,0.16,0.02,123.8,50.4,28,94,65.2,23.78,1070,731,-4.8,8.52,0.0024,110,142.6
5.313333333,24.06666667,0.228666667,70.8,0.186,0.22,0.02,123.8,52.4,28.4,100,65.4,23.94,1064,723.4,-5,8.48,0.0024,110,142
5.48,24.04,0.218,71.6,0.03,0.16,0,123.6,46.4,23.6,78,64,24.16,1066,733.2,-5,8.6,0.011,110,142
5.54,24.06,0.241333333,62.6,0.17,0.28,0.06,124.6,46,22.2,78,64.2,23.92,1066,701.8,-5,8.5,0.0132,110,142.4
5.433333333,23.98,0.297333333,73.522,0.236,0.16,0.06,125.8,46,21,82,64.6,23.68,1070,728,-5,8.52,0.0386,110,142
5.44,23.86,0.121333333,69.6,0.014,0.26,0.08,124.6,48,19.2,106,64.6,24.08,1062,728,-5,8.56,0.038,110,142.2
5.566666667,24.1,0.244,63.4,0.192,0.22,0.06,124.8,46.4,20.2,104,64.4,23.94,1066,721.6,-5,8.54,0.0026,110,142.2
5.5,23.98,0.209333333,73.6,0.054,0.32,0.04,125.2,46,21.4,102,64.6,23.54,1066,726.4,-5,8.46,0.0024,110,141.6
5.506666667,23.96,0.199333333,69.368,0.038,0.14,0.06,120,52.2,17.6,96,64.8,24.04,1064,748.8,-5,8.5,0.0026,110,142.2
5.2,23.81333333,0.228453333,63.4,0.08724,0.4,0.04,123.2,49.4,17,94,64.4,23.58,1060,717.8,-5,8.38,0.0026,110,142.2
5.233333333,24.00666667,0.232666667,71.6,0.048,0.14,0.06,121.8,45.8,17.8,100,66,23.58,1064,732.8,-5,8.46,0.0088,110,141
5.253333333,24.07333333,0.265333333,68.4,0.146,0.24,0.02,121.6,46.6,17.4,100,66,23.58,1064,732.2,-5,8.4,0.008,110,142.2
5.266666667,24.16666667,0.213333333,73.2,0.042,0.4,0.08,121.6,51.6,16.8,98,66,23.64,1062,723.6,-5,8.46,0.0082,110,141.8
5.3,23.91333333,0.261333333,67.4,0.086,0.5,0.1,126,50,17,96,65.4,23.64,1072,728,-5,8.46,0.006,110,142.4
5.253333333,24.12,0.224,74.2,0.044,0.18,0.02,122.6,53.4,20.2,86,65.8,23.74,1062,749,-4.8,8.48,0.0168,110,141.6
5.54,24.09333333,0.273333333,76.2,0.168,0.16,0.04,124,51.6,23.6,92,64.6,23.74,1056,480.2,-4.6,8.46,0.0428,110,141.4
5.533333333,23.92,0.209333333,77.2,0.042,0.28,0.02,138,50.2,27.4,80,64.4,23.54,1078,730.6,-4.6,8.46,0.0406,110,142
5.56,23.98666667,0.228,72.8,0.05,0.18,0.04,124.6,46,26.4,78,64.8,23.98,1072,725.8,-4.6,8.6,0.0472,110,142.6
5.56,23.94,0.222,74.2,0.074,0.04,0.04,129.6,46,28.8,82,64.6,24.18,1076,730.4,-4.6,8.54,0.013,110,142
5.56,23.92,0.216,77,0.076,0.1,0.06,122.2,44.2,18.8,80,64.6,24.2,1074,727.6,-4.8,8.58,0.0088,110,142
5.52,23.72666667,0.225333333,69.2,0.106,0.1,0.1,125.8,45.8,18,82,64.8,23.62,1074,730.2,-4.8,8.54,0.0358,110,142.2
5.52,23.90666667,0.219333333,74.2,0.086,0.3,0.04,124.2,52.2,16,80,65.4,23.48,1060,739.6,-4.8,8.46,0.0332,110,142.4
5.466666667,23.95426667,0.255333333,70,0.054,0.26,0.08,125.4,44,16.4,76,65,23.76,1070,726,-4.8,8.52,0.032,110,142.6
5.333333333,24.06,0.346666667,60.4,0.146,0.32,0.04,122.8,43.8,12.4,116,65,24.02,1056,727.8,-5.4,8.56,0.011,110,141.4
5.333333333,24.09333333,0.338666667,71,0.05,0.12,0.06,122,51.2,12.6,116,64.8,24.12,1048,722,-5.6,8.56,0.0086,110,142.2
5.36,23.95333333,0.407333333,67,0.07,0.36,0.04,124.2,50.6,10.8,80,65.8,23.86,1052,726.6,-5.6,8.52,0.0024,110,142
5.553333333,23.98,0.357333333,75,0.02,0.12,0.02,122.4,50.8,10,94,64.6,23.72,1048,730,-5.8,8.56,0.0026,110,142.4
5.513333333,23.94666667,0.340666667,72.2,0.172,0.56,0.06,123.8,49.8,21.6,90,64.6,23.66,1062,728,-5.8,8.54,0.0024,110,142.2
5.386666667,23.96666667,0.37,67.2,0.218,0.48,0.02,122.2,50.6,18,98,65.2,23.58,1054,726.2,-6,8.64,0.0026,110,142.4
5.433333333,23.94,0.378,68.2,0.14,0.08,0.04,122.4,50,27.6,94,65.2,23.9,1044,727.8,-6,8.54,0.0064,110,142.6
5.353333333,23.97333333,0.255333333,71.8,0.07,0.22,0.04,122.2,49.8,28.8,92,66.6,24.08,1044,724.6,-6,8.6,0.0026,110,142.2
5.56,24.04,0.190666667,71.2,0.078,0.14,0.04,125.8,47.4,11.8,112.14,65.2,24.08,672,336.474,-5.8,8.66,0.0026,110,142.6
5.553333333,23.96666667,0.298666667,70.6,0.212,0.34,0.08,124.2,50.2,31,76,63.8,24.24,1042,729.6,-5.8,8.7,0.0024,110,142.4
5.6,23.96,0.300666667,70.6,0.092,0.06,0,129.2,43.8,-0.8,112,64.2,23.94,42,366.904,-5.8,8.7,0.0024,110,142.6
5.58,24.00666667,0.343333333,72.2,0.138,0.3,0.06,130.2,50,33.4,82,65.2,24.02,1052,725,-6,8.72,0.0136,110,142.6
5.4,24.02,0.271333333,64.6,0.096,0.26,0.04,124,50,22.4,98,66,23.84,1118,730.4,-5.8,8.52,0.0026,110,142
5.406666667,24.03333333,0.217333333,65,0.078,0.08,0.04,123.6,49.6,21.4,96,66,23.58,1118,731.4,-5.6,8.56,0.0026,110,142.6
5.173333333,23.98666667,0.244,63.4,0.04,0.08,0.02,120.6,50,19.2,96,65.4,23.82,1122,733.8,-5.6,8.5,0.0068,110,142.6
5.206666667,23.88,0.326666667,63.6,0.11,0.06,0.04,124,55.4,21.2,120,65.6,23.72,1140,403,-5.8,8.54,0.0092,110,142.8
5.246666667,23.96666667,0.268666667,69.2,0.056,0.08,0.02,127.8,50,26.6,100,65,24.18,1122,727.6,-5.8,8.48,0.0026,110,142.4
5.226666667,23.95333333,0.162,65.6,0.15,0.08,0.06,129.6,50,25.2,104,65.8,24.04,1118,727.2,-5.8,8.52,0.0046,110,142.4
